#Parameters = {Screw_L=1.5e-08}
#"Frequency / Hz"	"Z5,5 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
368183952.66536	39.046123477058
372486565.21368	38.913637941421
376839458.26610	40.328905383780
381243219.40262	41.868905291185
385698443.06973	43.388796934491
390205730.66063	44.906872710182
394765690.59645	46.438672150538
399378938.40834	47.994637561744
404046096.82057	49.615720345772
408767795.83460	51.350211453876
413544672.81410	53.214465324092
418377372.57100	55.245631640341
423266547.45254	57.690316616198
428212857.42930	60.715350396547
433216970.18432	57.889320041688
438279561.20320	56.337461074831
443401313.86530	61.796392640470
448582919.53596	61.147003683588
453825077.65987	55.423318935671
459128495.85544	55.716254692163
464493890.01034	57.675655939319
469921984.37814	59.435848910619
475413511.67605	61.408251678341
480969213.18387	63.945711807812
486589838.84401	66.443695118058
492276147.36272	68.762170849698
498028906.31256	71.201902202883
503848892.23594	73.944808410846
509736890.74999	76.925824482685
515693696.65260	80.167352621977
521720114.02968	83.784234943839
527816956.36375	87.929041909375
533985046.64370	92.533763100643
540225217.47589	97.536912427920
546538311.19658	101.78168593746
552925179.98559	109.72641317102
559386685.98134	118.02410789596
565923701.39726	122.19288326827
572537108.63947	112.91213138024
579227800.42595	95.116226568391
585996679.90700	80.673019799006
592844660.78718	68.515719924953
599772667.44864	76.830148982428
606781635.07588	83.320370267744
613872509.78204	93.678294386664
621046248.73654	104.79453780612
628303820.29433	116.28535432053
635646204.12661	130.21881987956
643074391.35305	149.70119558598
650589384.67557	174.35902120407
658192198.51372	127.48864174571
665883859.14159	83.617685967715
673665404.82637	106.58220322395
681537885.96845	132.00255669578
689502365.24326	159.68363903635
697559917.74471	191.82078037809
705711631.13028	183.82730978320
713958605.76786	159.24831537484
722301954.88430	253.07539877388
730742804.71565	307.39374212829
739282294.65921	222.35657341387
747921577.42730	220.22742821564
756661819.20292	290.17504911173
765504199.79710	204.85802686294
774449912.80820	119.88495463993
783500165.78303	85.300818409457
792656180.37982	53.827885871776
801919192.53317	36.655999968409
811290452.62083	21.400878716414
820771225.63255	17.161494638892
830362791.34079	22.929289785009
840066444.47346	31.719094350095
849883494.88874	35.531023187239
859815267.75186	35.079091495657
869863103.71398	41.538755513243
880028359.09316	49.283730009522
890312406.05746	55.536883149746
900716632.81014	55.380621530724
911242443.77706	59.767570458750
921891259.79626	63.243450164193
932664518.30976	67.013420318823
943563673.55757	70.669952672378
954590196.77402	74.691613021344
965745576.38633	77.881856808797
977031318.21555	81.956135712847
988448945.67982	89.771358386895
1000000000.0000	87.752785186960
