!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 14:13:45
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
3.120878276237e+06,3.961741400580e+01,-8.536717422557e+01
3.122691765743e+06,3.960933737039e+01,-8.537919263157e+01
3.124506309037e+06,3.960739462755e+01,-8.535150021014e+01
3.126321906732e+06,3.959724255181e+01,-8.537432347859e+01
3.128138559440e+06,3.959780084806e+01,-8.540648234368e+01
3.129956267773e+06,3.958578856901e+01,-8.536858084388e+01
3.131775032347e+06,3.958484410456e+01,-8.538730974205e+01
3.133594853773e+06,3.957674397147e+01,-8.541379292644e+01
3.135415732667e+06,3.957164799455e+01,-8.537713886565e+01
3.137237669643e+06,3.956195011687e+01,-8.538936488766e+01
3.139060665316e+06,3.956059264200e+01,-8.538413742160e+01
3.140884720300e+06,3.955119844415e+01,-8.539588213076e+01
3.142709835212e+06,3.954828050868e+01,-8.541402922481e+01
3.144536010668e+06,3.954061640560e+01,-8.539743452571e+01
3.146363247283e+06,3.953543542196e+01,-8.540165438906e+01
3.148191545674e+06,3.953151206510e+01,-8.538790077467e+01
3.150020906458e+06,3.952486602259e+01,-8.540960787986e+01
3.151851330253e+06,3.951939679046e+01,-8.539269193158e+01
3.153682817677e+06,3.951045757479e+01,-8.540047778496e+01
3.155515369346e+06,3.950996183852e+01,-8.541486101774e+01
3.157348985881e+06,3.949961202816e+01,-8.542596946826e+01
3.159183667898e+06,3.949371720480e+01,-8.538277270372e+01
3.161019416019e+06,3.948757036613e+01,-8.541787190466e+01
3.162856230861e+06,3.948231008759e+01,-8.542762063233e+01
3.164694113046e+06,3.947789758695e+01,-8.541918137177e+01
3.166533063193e+06,3.947139134812e+01,-8.542429635128e+01
3.168373081923e+06,3.946782803055e+01,-8.543832007287e+01
3.170214169856e+06,3.945794053580e+01,-8.543859929299e+01
3.172056327614e+06,3.945093545000e+01,-8.544120362623e+01
3.173899555819e+06,3.944937885118e+01,-8.544704492032e+01
3.175743855093e+06,3.944161299029e+01,-8.545214156942e+01
3.177589226058e+06,3.943317857089e+01,-8.543701176535e+01
3.179435669336e+06,3.942724368567e+01,-8.543683135756e+01
3.181283185552e+06,3.941962738333e+01,-8.545300011327e+01
3.183131775328e+06,3.941491490702e+01,-8.545192501567e+01
3.184981439288e+06,3.940695388689e+01,-8.545113222405e+01
3.186832178056e+06,3.940155891646e+01,-8.544276169952e+01
3.188683992258e+06,3.939490175793e+01,-8.544171671956e+01
3.190536882517e+06,3.938900287776e+01,-8.543176486371e+01
3.192390849460e+06,3.938667941784e+01,-8.545329585565e+01
3.194245893711e+06,3.938327661902e+01,-8.543221467844e+01
3.196102015897e+06,3.937542936462e+01,-8.543307959748e+01
3.197959216644e+06,3.937050119293e+01,-8.545556118169e+01
3.199817496579e+06,3.936154917715e+01,-8.546068579348e+01
3.201676856329e+06,3.935723742611e+01,-8.545046921497e+01
3.203537296522e+06,3.934868432067e+01,-8.546545406825e+01
3.205398817785e+06,3.934176208641e+01,-8.544878043538e+01
3.207261420746e+06,3.933901682753e+01,-8.549019903863e+01
3.209125106034e+06,3.933262252947e+01,-8.548054147968e+01
3.210989874279e+06,3.932975011886e+01,-8.544943680415e+01
3.212855726108e+06,3.932041152718e+01,-8.545877300849e+01
3.214722662153e+06,3.931645223318e+01,-8.546483726061e+01
3.216590683042e+06,3.931113819860e+01,-8.548201686939e+01
3.218459789407e+06,3.930415775467e+01,-8.547524379801e+01
3.220329981877e+06,3.929827574061e+01,-8.546353809703e+01
3.222201261085e+06,3.929103482553e+01,-8.547705060354e+01
3.224073627662e+06,3.928356673015e+01,-8.547850403711e+01
3.225947082239e+06,3.927701546736e+01,-8.545666493025e+01
3.227821625448e+06,3.927522013184e+01,-8.551318759587e+01
3.229697257924e+06,3.926724802895e+01,-8.550131082397e+01
3.231573980297e+06,3.925909905097e+01,-8.549666685690e+01
3.233451793202e+06,3.925579391529e+01,-8.550240280773e+01
3.235330697272e+06,3.924760284382e+01,-8.552529840585e+01
3.237210693141e+06,3.924229094865e+01,-8.546560404294e+01
3.239091781445e+06,3.923747306921e+01,-8.550417530418e+01
3.240973962817e+06,3.922933923778e+01,-8.547731344823e+01
3.242857237892e+06,3.922313190804e+01,-8.547417504815e+01
3.244741607307e+06,3.921757503031e+01,-8.549980717891e+01
3.246627071697e+06,3.920768657977e+01,-8.548692179825e+01
3.248513631698e+06,3.920379104888e+01,-8.550800577921e+01
3.250401287948e+06,3.919510125849e+01,-8.548301482690e+01
3.252290041082e+06,3.919046034688e+01,-8.549020305083e+01
3.254179891739e+06,3.918370530549e+01,-8.550264644616e+01
3.256070840556e+06,3.917891048325e+01,-8.550635286775e+01
3.257962888172e+06,3.917179558151e+01,-8.549651412158e+01
3.259856035224e+06,3.916655947862e+01,-8.548273026919e+01
3.261750282352e+06,3.916093190655e+01,-8.550361597042e+01
3.263645630195e+06,3.915865555176e+01,-8.550044939734e+01
3.265542079392e+06,3.914955577074e+01,-8.549263364483e+01
3.267439630584e+06,3.914168399218e+01,-8.551405054273e+01
3.269338284411e+06,3.913903187201e+01,-8.547429792157e+01
3.271238041514e+06,3.913320699543e+01,-8.550960927867e+01
3.273138902533e+06,3.912531783764e+01,-8.549548698572e+01
3.275040868110e+06,3.911830362464e+01,-8.551587198363e+01
3.276943938887e+06,3.911449811387e+01,-8.552571642277e+01
3.278848115506e+06,3.910682072920e+01,-8.553142021947e+01
3.280753398611e+06,3.910011974658e+01,-8.551224152895e+01
3.282659788842e+06,3.909070495203e+01,-8.552861856599e+01
3.284567286845e+06,3.908162157003e+01,-8.551132445192e+01
3.286475893263e+06,3.907789587624e+01,-8.551950249544e+01
3.288385608740e+06,3.907696367820e+01,-8.554511860797e+01
3.290296433920e+06,3.906881757211e+01,-8.552696079518e+01
3.292208369448e+06,3.906256538986e+01,-8.554557442677e+01
3.294121415969e+06,3.905839067333e+01,-8.551589047383e+01
3.296035574130e+06,3.904946626174e+01,-8.554074213239e+01
3.297950844575e+06,3.904273764875e+01,-8.550753427869e+01
3.299867227951e+06,3.903865233022e+01,-8.551609862505e+01
3.301784724906e+06,3.902916736360e+01,-8.553889810086e+01
3.303703336085e+06,3.902551718836e+01,-8.554233685906e+01
3.305623062137e+06,3.901547825139e+01,-8.551982599706e+01
3.307543903709e+06,3.901244145906e+01,-8.554535439029e+01
3.309465861450e+06,3.900403836884e+01,-8.553134605903e+01
3.311388936008e+06,3.899864197907e+01,-8.554248439247e+01
3.313313128031e+06,3.899067729787e+01,-8.553713377217e+01
3.315238438171e+06,3.898227749128e+01,-8.553279161678e+01
3.317164867075e+06,3.897802254889e+01,-8.553529232780e+01
3.319092415394e+06,3.897161894064e+01,-8.553622841215e+01
3.321021083780e+06,3.896574555284e+01,-8.553975278193e+01
3.322950872881e+06,3.896008737930e+01,-8.557176434554e+01
3.324881783351e+06,3.895111704075e+01,-8.555617157723e+01
3.326813815840e+06,3.894846373773e+01,-8.554146504671e+01
3.328746971000e+06,3.894179830732e+01,-8.553191427367e+01
3.330681249484e+06,3.893775768357e+01,-8.554640482950e+01
3.332616651944e+06,3.893084139126e+01,-8.556384082461e+01
3.334553179034e+06,3.892169650935e+01,-8.555650182907e+01
3.336490831407e+06,3.891416633675e+01,-8.554891683519e+01
3.338429609717e+06,3.891096200023e+01,-8.554332640878e+01
3.340369514619e+06,3.890211398127e+01,-8.554810461439e+01
3.342310546766e+06,3.889716576988e+01,-8.555256274397e+01
3.344252706814e+06,3.888766981988e+01,-8.556969015694e+01
3.346195995418e+06,3.888368241038e+01,-8.556682450490e+01
3.348140413235e+06,3.887887323551e+01,-8.556342815536e+01
3.350085960919e+06,3.887354523950e+01,-8.554758185673e+01
3.352032639129e+06,3.886211581605e+01,-8.554262909437e+01
3.353980448520e+06,3.885770505177e+01,-8.554061888568e+01
3.355929389751e+06,3.885050132937e+01,-8.554880906056e+01
3.357879463478e+06,3.884495833326e+01,-8.556589962682e+01
3.359830670360e+06,3.883779435570e+01,-8.557592642264e+01
3.361783011055e+06,3.883143202542e+01,-8.555043988645e+01
3.363736486222e+06,3.882783982777e+01,-8.555025061798e+01
3.365691096521e+06,3.882004552754e+01,-8.556994312054e+01
3.367646842610e+06,3.881353088900e+01,-8.557682673886e+01
3.369603725151e+06,3.880640196173e+01,-8.554030567138e+01
3.371561744802e+06,3.879832964412e+01,-8.551736050992e+01
3.373520902226e+06,3.879461289041e+01,-8.553383410029e+01
3.375481198083e+06,3.878835013087e+01,-8.554493355578e+01
3.377442633035e+06,3.878136387594e+01,-8.553705656673e+01
3.379405207743e+06,3.877645912745e+01,-8.552794777898e+01
3.381368922870e+06,3.876766050112e+01,-8.556034946310e+01
3.383333779079e+06,3.876539394186e+01,-8.555424442994e+01
3.385299777033e+06,3.875714553919e+01,-8.553868550951e+01
3.387266917395e+06,3.874809531360e+01,-8.554807831929e+01
3.389235200828e+06,3.874252076984e+01,-8.555764864603e+01
3.391204627998e+06,3.873469133609e+01,-8.555766606793e+01
3.393175199568e+06,3.873030878653e+01,-8.556593490643e+01
3.395146916205e+06,3.872552037245e+01,-8.556719364317e+01
3.397119778572e+06,3.871889149351e+01,-8.558025175938e+01
3.399093787336e+06,3.871095956735e+01,-8.556143938289e+01
3.401068943164e+06,3.870537995255e+01,-8.557013023004e+01
3.403045246721e+06,3.869768573121e+01,-8.555821466328e+01
3.405022698674e+06,3.869404757321e+01,-8.555644585999e+01
3.407001299692e+06,3.868551163781e+01,-8.555712086031e+01
3.408981050441e+06,3.868049677248e+01,-8.554949570128e+01
3.410961951589e+06,3.867303071092e+01,-8.556909224253e+01
3.412944003806e+06,3.866843114691e+01,-8.553354522150e+01
3.414927207759e+06,3.866188917237e+01,-8.556215160047e+01
3.416911564119e+06,3.865767417130e+01,-8.553413155088e+01
3.418897073555e+06,3.864807236582e+01,-8.553376501870e+01
3.420883736736e+06,3.864366466898e+01,-8.554813492450e+01
3.422871554334e+06,3.863730770276e+01,-8.556417492385e+01
3.424860527019e+06,3.862980469318e+01,-8.556188442149e+01
3.426850655463e+06,3.862285013029e+01,-8.556959446719e+01
3.428841940336e+06,3.861703493375e+01,-8.555625674242e+01
3.430834382311e+06,3.861147634659e+01,-8.556861311080e+01
3.432827982061e+06,3.860211544092e+01,-8.556309974030e+01
3.434822740258e+06,3.859783673908e+01,-8.559500963255e+01
3.436818657574e+06,3.859087212882e+01,-8.555099387667e+01
3.438815734685e+06,3.858606461473e+01,-8.556283594988e+01
3.440813972263e+06,3.857697954277e+01,-8.557179047626e+01
3.442813370983e+06,3.857559738331e+01,-8.556140397965e+01
3.444813931520e+06,3.856884438116e+01,-8.553572720031e+01
3.446815654549e+06,3.856171417549e+01,-8.553770411050e+01
3.448818540745e+06,3.855140671582e+01,-8.553940209133e+01
3.450822590785e+06,3.854591928920e+01,-8.553966885076e+01
3.452827805344e+06,3.854154355601e+01,-8.556341954114e+01
3.454834185099e+06,3.853144240833e+01,-8.555306080963e+01
3.456841730727e+06,3.852805432633e+01,-8.555376850592e+01
3.458850442906e+06,3.851502704171e+01,-8.554505207155e+01
3.460860322314e+06,3.851705491771e+01,-8.551901818074e+01
3.462871369629e+06,3.850704889869e+01,-8.552939935368e+01
3.464883585529e+06,3.850149688163e+01,-8.554382474369e+01
3.466896970694e+06,3.849496760144e+01,-8.555223178317e+01
3.468911525803e+06,3.848839924875e+01,-8.554000052464e+01
3.470927251535e+06,3.848210572741e+01,-8.554315140636e+01
3.472944148572e+06,3.847862627610e+01,-8.554658104716e+01
3.474962217594e+06,3.846997816714e+01,-8.552029587662e+01
3.476981459281e+06,3.846255235227e+01,-8.555643112870e+01
3.479001874315e+06,3.845565924069e+01,-8.553265297812e+01
3.481023463378e+06,3.845013976803e+01,-8.555154763152e+01
3.483046227153e+06,3.844615560870e+01,-8.553821348682e+01
3.485070166321e+06,3.844115776566e+01,-8.552499066719e+01
3.487095281566e+06,3.843115409783e+01,-8.553749365771e+01
3.489121573571e+06,3.843030238884e+01,-8.552114499539e+01
3.491149043020e+06,3.841948128842e+01,-8.553482107400e+01
3.493177690598e+06,3.841329132765e+01,-8.552541284357e+01
3.495207516988e+06,3.840720141835e+01,-8.553982148091e+01
3.497238522875e+06,3.840199267688e+01,-8.554845630570e+01
3.499270708946e+06,3.839727233524e+01,-8.552498199339e+01
3.501304075886e+06,3.838896573160e+01,-8.552955980667e+01
3.503338624381e+06,3.838169680746e+01,-8.552007433287e+01
3.505374355118e+06,3.837801358311e+01,-8.552177642625e+01
3.507411268783e+06,3.837187831193e+01,-8.554116521290e+01
3.509449366064e+06,3.836566325204e+01,-8.552891439861e+01
3.511488647649e+06,3.835405158647e+01,-8.550341504721e+01
3.513529114226e+06,3.834883056063e+01,-8.552063148360e+01
3.515570766484e+06,3.834313253306e+01,-8.551852070031e+01
3.517613605111e+06,3.833852753512e+01,-8.552844120102e+01
3.519657630797e+06,3.833064685239e+01,-8.554030537203e+01
3.521702844232e+06,3.832059955619e+01,-8.551786894169e+01
3.523749246105e+06,3.831898998743e+01,-8.553929191847e+01
3.525796837108e+06,3.831523996028e+01,-8.552451514379e+01
3.527845617932e+06,3.830476946677e+01,-8.553927083389e+01
3.529895589267e+06,3.829645704802e+01,-8.550472116651e+01
3.531946751806e+06,3.829324785456e+01,-8.552819887604e+01
3.533999106241e+06,3.828693813709e+01,-8.552863882568e+01
3.536052653265e+06,3.828096042844e+01,-8.551563679001e+01
3.538107393569e+06,3.827606088821e+01,-8.553831220006e+01
3.540163327849e+06,3.827085865467e+01,-8.554943493661e+01
3.542220456797e+06,3.825966100337e+01,-8.553288736927e+01
3.544278781107e+06,3.825502183648e+01,-8.553700305905e+01
3.546338301476e+06,3.824586296636e+01,-8.550795666604e+01
3.548399018596e+06,3.824509753189e+01,-8.554431330311e+01
3.550460933165e+06,3.823580134483e+01,-8.552879647426e+01
3.552524045877e+06,3.822986099514e+01,-8.551920670293e+01
3.554588357429e+06,3.822297145571e+01,-8.551024498341e+01
3.556653868517e+06,3.821794298583e+01,-8.552941266359e+01
3.558720579839e+06,3.821056844715e+01,-8.551629636413e+01
3.560788492092e+06,3.820229447193e+01,-8.551136943154e+01
3.562857605973e+06,3.819854271394e+01,-8.551000384692e+01
3.564927922182e+06,3.819384827279e+01,-8.548018708495e+01
3.566999441416e+06,3.818636002507e+01,-8.549394301815e+01
3.569072164375e+06,3.817546329742e+01,-8.550833821759e+01
3.571146091759e+06,3.817507303243e+01,-8.549288905333e+01
3.573221224266e+06,3.816635573400e+01,-8.548079084094e+01
3.575297562598e+06,3.815981019034e+01,-8.552274056221e+01
3.577375107454e+06,3.815089273475e+01,-8.548019862743e+01
3.579453859537e+06,3.814313845681e+01,-8.548446859002e+01
3.581533819548e+06,3.813872362651e+01,-8.550069430438e+01
3.583614988188e+06,3.813144603029e+01,-8.549256084103e+01
3.585697366160e+06,3.812442005138e+01,-8.548303204131e+01
3.587780954166e+06,3.812393703444e+01,-8.547197302677e+01
3.589865752910e+06,3.811505462702e+01,-8.548216021986e+01
3.591951763096e+06,3.811027830313e+01,-8.547294135926e+01
3.594038985426e+06,3.810498945211e+01,-8.549337905841e+01
3.596127420606e+06,3.809476169162e+01,-8.547684383995e+01
3.598217069341e+06,3.808828785069e+01,-8.550500384407e+01
3.600307932335e+06,3.808406800526e+01,-8.550284396910e+01
3.602400010294e+06,3.807865918036e+01,-8.547280681563e+01
3.604493303924e+06,3.807007677154e+01,-8.549429154055e+01
3.606587813931e+06,3.806529850414e+01,-8.548082887290e+01
3.608683541023e+06,3.805530611066e+01,-8.549064282135e+01
3.610780485906e+06,3.805444332314e+01,-8.549188200085e+01
3.612878649289e+06,3.804514305498e+01,-8.546656552470e+01
3.614978031878e+06,3.803869096864e+01,-8.548986452392e+01
3.617078634384e+06,3.802905255979e+01,-8.546650278170e+01
3.619180457514e+06,3.802603121772e+01,-8.546931138771e+01
3.621283501977e+06,3.802090959966e+01,-8.549208090102e+01
3.623387768485e+06,3.801461275185e+01,-8.546641400605e+01
3.625493257745e+06,3.800800124820e+01,-8.546519427692e+01
3.627599970470e+06,3.799966465819e+01,-8.547248557446e+01
3.629707907371e+06,3.799741634375e+01,-8.546004547950e+01
3.631817069157e+06,3.799401574055e+01,-8.546739674450e+01
3.633927456542e+06,3.798742897394e+01,-8.546003759634e+01
3.636039070237e+06,3.797598907146e+01,-8.544550238873e+01
3.638151910955e+06,3.797223190125e+01,-8.545434699108e+01
3.640265979409e+06,3.796717521820e+01,-8.545457582316e+01
3.642381276312e+06,3.796108830873e+01,-8.546338321239e+01
3.644497802379e+06,3.795157874359e+01,-8.545010111062e+01
3.646615558323e+06,3.794804758076e+01,-8.545021852973e+01
3.648734544859e+06,3.793961195563e+01,-8.545042679705e+01
3.650854762702e+06,3.793386171099e+01,-8.545440468049e+01
3.652976212568e+06,3.792804381590e+01,-8.543679410166e+01
3.655098895173e+06,3.792096650102e+01,-8.543209835273e+01
3.657222811232e+06,3.791433114851e+01,-8.545683859445e+01
3.659347961463e+06,3.790916766438e+01,-8.542653771634e+01
3.661474346583e+06,3.790482193825e+01,-8.543017569332e+01
3.663601967309e+06,3.789615560599e+01,-8.543075632314e+01
3.665730824360e+06,3.788901136650e+01,-8.542800511282e+01
3.667860918453e+06,3.788325677483e+01,-8.544655552049e+01
3.669992250308e+06,3.787920526987e+01,-8.545985086322e+01
3.672124820644e+06,3.787464080403e+01,-8.541868859222e+01
3.674258630181e+06,3.786617457585e+01,-8.543959452268e+01
3.676393679638e+06,3.786287204969e+01,-8.544785753715e+01
3.678529969736e+06,3.785757829940e+01,-8.540711522870e+01
3.680667501196e+06,3.784699591581e+01,-8.545209292893e+01
3.682806274739e+06,3.784393843959e+01,-8.541916079251e+01
3.684946291087e+06,3.783479641908e+01,-8.544262222909e+01
3.687087550963e+06,3.782802132673e+01,-8.546229981898e+01
3.689230055089e+06,3.782291854197e+01,-8.543704335701e+01
3.691373804187e+06,3.781428390387e+01,-8.543046164290e+01
3.693518798982e+06,3.781018620161e+01,-8.541857161323e+01
3.695665040196e+06,3.780765314426e+01,-8.540619111387e+01
3.697812528556e+06,3.780066608268e+01,-8.543478821513e+01
3.699961264784e+06,3.779369788067e+01,-8.545365809131e+01
3.702111249607e+06,3.779104879260e+01,-8.543309816561e+01
3.704262483749e+06,3.778326673299e+01,-8.545710480151e+01
3.706414967937e+06,3.777670858149e+01,-8.544587456549e+01
3.708568702897e+06,3.776668998243e+01,-8.545280641486e+01
3.710723689356e+06,3.776091305767e+01,-8.545527354017e+01
3.712879928041e+06,3.775676049234e+01,-8.542896932500e+01
3.715037419680e+06,3.775217310109e+01,-8.541564621853e+01
3.717196165001e+06,3.774745871666e+01,-8.545041044213e+01
3.719356164732e+06,3.774290426938e+01,-8.543319614723e+01
3.721517419603e+06,3.773681786426e+01,-8.542581381106e+01
3.723679930342e+06,3.773038290532e+01,-8.542553377806e+01
3.725843697679e+06,3.772382453132e+01,-8.543632074067e+01
3.728008722345e+06,3.771798652357e+01,-8.542393302781e+01
3.730175005070e+06,3.771084964921e+01,-8.543106374477e+01
3.732342546586e+06,3.770469923731e+01,-8.543599526276e+01
3.734511347623e+06,3.769812875821e+01,-8.544242634443e+01
3.736681408913e+06,3.769159560982e+01,-8.544531878013e+01
3.738852731190e+06,3.768495380057e+01,-8.543219629073e+01
3.741025315185e+06,3.768083712658e+01,-8.545099250739e+01
3.743199161631e+06,3.767696460328e+01,-8.546153135794e+01
3.745374271263e+06,3.766900656314e+01,-8.547438071742e+01
3.747550644815e+06,3.766277570069e+01,-8.548283978782e+01
3.749728283020e+06,3.765608607027e+01,-8.546599664771e+01
3.751907186614e+06,3.765016042919e+01,-8.546697342607e+01
3.754087356332e+06,3.763959141629e+01,-8.545665818898e+01
3.756268792910e+06,3.763848914775e+01,-8.546295682873e+01
3.758451497083e+06,3.762955065313e+01,-8.543237421384e+01
3.760635469589e+06,3.762688425079e+01,-8.547885156090e+01
3.762820711164e+06,3.761621126149e+01,-8.546096485050e+01
3.765007222546e+06,3.761378525299e+01,-8.545686615711e+01
3.767195004473e+06,3.760907186552e+01,-8.547918839471e+01
3.769384057683e+06,3.760688672835e+01,-8.546602987908e+01
3.771574382915e+06,3.759845687804e+01,-8.548753931929e+01
3.773765980907e+06,3.759200075365e+01,-8.547045356061e+01
3.775958852401e+06,3.758300378075e+01,-8.548101659134e+01
3.778152998134e+06,3.757506981001e+01,-8.550475835040e+01
3.780348418848e+06,3.756747912815e+01,-8.550174384088e+01
3.782545115285e+06,3.756162127756e+01,-8.549527657990e+01
3.784743088184e+06,3.755619491325e+01,-8.549334073688e+01
3.786942338288e+06,3.755094968217e+01,-8.553796081705e+01
3.789142866339e+06,3.754848650304e+01,-8.551789799772e+01
3.791344673080e+06,3.754398595115e+01,-8.552655333379e+01
3.793547759253e+06,3.753537933268e+01,-8.551117788683e+01
3.795752125603e+06,3.752595307063e+01,-8.553587244072e+01
3.797957772872e+06,3.752262847132e+01,-8.555254518063e+01
3.800164701806e+06,3.751462334397e+01,-8.553234751124e+01
3.802372913148e+06,3.750720043412e+01,-8.553347236049e+01
3.804582407645e+06,3.750282528968e+01,-8.554811263276e+01
3.806793186042e+06,3.749459330130e+01,-8.554484710268e+01
3.809005249084e+06,3.749162522802e+01,-8.555585546370e+01
3.811218597519e+06,3.748313770193e+01,-8.556831934785e+01
3.813433232094e+06,3.747877992205e+01,-8.556336638924e+01
3.815649153554e+06,3.747216689890e+01,-8.556278254346e+01
3.817866362650e+06,3.746552527341e+01,-8.560503165218e+01
3.820084860128e+06,3.745757196421e+01,-8.559609873339e+01
3.822304646737e+06,3.745173557576e+01,-8.560982671731e+01
3.824525723226e+06,3.744757479866e+01,-8.559389807310e+01
3.826748090346e+06,3.743989516887e+01,-8.560956400704e+01
3.828971748845e+06,3.743183424212e+01,-8.559910445482e+01
3.831196699475e+06,3.743063434711e+01,-8.559210479449e+01
3.833422942986e+06,3.742207012161e+01,-8.564600320307e+01
3.835650480129e+06,3.741227093636e+01,-8.562561566156e+01
3.837879311657e+06,3.740776833424e+01,-8.561838795805e+01
3.840109438320e+06,3.739769899713e+01,-8.563412000827e+01
3.842340860873e+06,3.739178526051e+01,-8.563813903000e+01
3.844573580067e+06,3.738351293876e+01,-8.560959148194e+01
3.846807596657e+06,3.737776210121e+01,-8.564514672857e+01
3.849042911395e+06,3.737223043136e+01,-8.563863338808e+01
3.851279525038e+06,3.736659522141e+01,-8.563196027122e+01
3.853517438338e+06,3.735624853010e+01,-8.563173442803e+01
3.855756652053e+06,3.735251476896e+01,-8.567970425634e+01
3.857997166936e+06,3.734477946832e+01,-8.566996840662e+01
3.860238983744e+06,3.733839777334e+01,-8.567182669655e+01
3.862482103235e+06,3.733039653644e+01,-8.567156448857e+01
3.864726526164e+06,3.732679236090e+01,-8.569031973628e+01
3.866972253289e+06,3.731642326446e+01,-8.568742620878e+01
3.869219285368e+06,3.730959690974e+01,-8.568515253801e+01
3.871467623160e+06,3.730597997585e+01,-8.568998212201e+01
3.873717267422e+06,3.729917043500e+01,-8.568778314312e+01
3.875968218915e+06,3.729068337543e+01,-8.568954030998e+01
3.878220478398e+06,3.728411973611e+01,-8.568173372640e+01
3.880474046630e+06,3.727272414722e+01,-8.568731889390e+01
3.882728924373e+06,3.726791347299e+01,-8.569917812843e+01
3.884985112387e+06,3.726298491218e+01,-8.573237340646e+01
3.887242611433e+06,3.725684657024e+01,-8.570693724582e+01
3.889501422274e+06,3.724619759025e+01,-8.569897346600e+01
3.891761545672e+06,3.724169652273e+01,-8.572044991298e+01
3.894022982389e+06,3.723363638517e+01,-8.570607965325e+01
3.896285733189e+06,3.722776838454e+01,-8.571369552897e+01
3.898549798835e+06,3.721972426263e+01,-8.573714815649e+01
3.900815180091e+06,3.721279674833e+01,-8.572221531162e+01
3.903081877722e+06,3.720271236502e+01,-8.572674063408e+01
3.905349892492e+06,3.719570824832e+01,-8.574280288457e+01
3.907619225167e+06,3.719256414714e+01,-8.575860408655e+01
3.909889876513e+06,3.718345783987e+01,-8.573839089410e+01
3.912161847297e+06,3.717648398462e+01,-8.574428098018e+01
3.914435138283e+06,3.717117864084e+01,-8.575108909860e+01
3.916709750241e+06,3.716391704350e+01,-8.574338971579e+01
3.918985683938e+06,3.716020816951e+01,-8.574942340290e+01
3.921262940140e+06,3.715181005996e+01,-8.576405876783e+01
3.923541519618e+06,3.714204077043e+01,-8.573917038604e+01
3.925821423140e+06,3.713390938822e+01,-8.576299857513e+01
3.928102651475e+06,3.712906753681e+01,-8.579524816367e+01
3.930385205393e+06,3.712062982746e+01,-8.580055085600e+01
3.932669085665e+06,3.711435513737e+01,-8.579459591584e+01
3.934954293061e+06,3.710526861359e+01,-8.577300602352e+01
3.937240828352e+06,3.710088266026e+01,-8.576652725997e+01
3.939528692310e+06,3.709527733206e+01,-8.578449524134e+01
3.941817885707e+06,3.708741179411e+01,-8.578909973435e+01
3.944108409315e+06,3.707854730804e+01,-8.577910755600e+01
3.946400263908e+06,3.707218516038e+01,-8.578215343577e+01
3.948693450259e+06,3.706799803420e+01,-8.578670107673e+01
3.950987969142e+06,3.705640169865e+01,-8.577657775450e+01
3.953283821331e+06,3.704989775040e+01,-8.578652319563e+01
3.955581007600e+06,3.704050610310e+01,-8.578421771531e+01
3.957879528726e+06,3.703339486498e+01,-8.580619183268e+01
3.960179385483e+06,3.702858036671e+01,-8.578355235566e+01
3.962480578648e+06,3.702281566709e+01,-8.578139389471e+01
3.964783108997e+06,3.701369421257e+01,-8.580088729220e+01
3.967086977308e+06,3.700547215728e+01,-8.581881136465e+01
3.969392184358e+06,3.700195987147e+01,-8.581512626373e+01
3.971698730924e+06,3.699160663423e+01,-8.581518133534e+01
3.974006617786e+06,3.698328799712e+01,-8.578231752664e+01
3.976315845721e+06,3.697878247539e+01,-8.581948968567e+01
3.978626415510e+06,3.696886359121e+01,-8.580320717696e+01
3.980938327932e+06,3.696158465585e+01,-8.581652308690e+01
3.983251583767e+06,3.695552683886e+01,-8.584151183239e+01
3.985566183795e+06,3.695293241550e+01,-8.581192001887e+01
3.987882128799e+06,3.694149704932e+01,-8.582270847509e+01
3.990199419559e+06,3.693737961939e+01,-8.582551864887e+01
3.992518056857e+06,3.692903261462e+01,-8.581594372950e+01
3.994838041477e+06,3.692122848869e+01,-8.582620266590e+01
3.997159374200e+06,3.691523611266e+01,-8.580903869537e+01
3.999482055810e+06,3.690393370570e+01,-8.582840349958e+01
4.001806087091e+06,3.689670382462e+01,-8.580648873566e+01
4.004131468827e+06,3.688759086075e+01,-8.581850911260e+01
4.006458201803e+06,3.688239508960e+01,-8.580841158549e+01
4.008786286805e+06,3.687760855726e+01,-8.580166119218e+01
4.011115724617e+06,3.687078084688e+01,-8.582083382805e+01
4.013446516026e+06,3.686250189821e+01,-8.580938353098e+01
4.015778661818e+06,3.685330976217e+01,-8.581314358901e+01
4.018112162781e+06,3.685039286965e+01,-8.583134680443e+01
4.020447019702e+06,3.683815439499e+01,-8.582480582018e+01
4.022783233368e+06,3.683347778432e+01,-8.584371350201e+01
4.025120804569e+06,3.682510751847e+01,-8.582008691881e+01
4.027459734093e+06,3.681384882977e+01,-8.582388662501e+01
4.029800022729e+06,3.681238685886e+01,-8.581661684872e+01
4.032141671267e+06,3.680536157702e+01,-8.581669852133e+01
4.034484680497e+06,3.679818947547e+01,-8.584752229175e+01
4.036829051211e+06,3.679084190237e+01,-8.580297940709e+01
4.039174784198e+06,3.678138146125e+01,-8.583976833250e+01
4.041521880252e+06,3.677444718779e+01,-8.582354647771e+01
4.043870340163e+06,3.676871931378e+01,-8.583148567004e+01
4.046220164724e+06,3.676205641557e+01,-8.582143321301e+01
