!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 16:16:31
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
1.114218663246e+06,1.666185084254e+01,-8.939552337564e+01
1.114866116839e+06,1.665674857556e+01,-8.939137936052e+01
1.115513946656e+06,1.665469840822e+01,-8.941048664575e+01
1.116162152916e+06,1.664404935356e+01,-8.938495958669e+01
1.116810735838e+06,1.663757734737e+01,-8.940362902708e+01
1.117459695641e+06,1.663335057254e+01,-8.938030364401e+01
1.118109032543e+06,1.662422963497e+01,-8.941661112334e+01
1.118758746764e+06,1.661491736775e+01,-8.938163274258e+01
1.119408838522e+06,1.661275068711e+01,-8.940477919186e+01
1.120059308038e+06,1.660735511754e+01,-8.938104515509e+01
1.120710155531e+06,1.660396554340e+01,-8.938152978312e+01
1.121361381220e+06,1.659652461507e+01,-8.939141617956e+01
1.122012985326e+06,1.658706988903e+01,-8.938737289024e+01
1.122664968067e+06,1.658537078504e+01,-8.937920347167e+01
1.123317329665e+06,1.657669343110e+01,-8.939056946270e+01
1.123970070339e+06,1.656766951904e+01,-8.938955563312e+01
1.124623190310e+06,1.656529849503e+01,-8.939779020524e+01
1.125276689797e+06,1.655885576063e+01,-8.939663858986e+01
1.125930569022e+06,1.655455004337e+01,-8.936580322755e+01
1.126584828205e+06,1.654490337744e+01,-8.938700352586e+01
1.127239467567e+06,1.654304717591e+01,-8.939139745686e+01
1.127894487329e+06,1.653376053796e+01,-8.937285210579e+01
1.128549887712e+06,1.652892740231e+01,-8.938341507008e+01
1.129205668937e+06,1.652050704168e+01,-8.938738973038e+01
1.129861831225e+06,1.651195167602e+01,-8.937393724211e+01
1.130518374798e+06,1.650863205848e+01,-8.938924710695e+01
1.131175299877e+06,1.650267881241e+01,-8.936514178828e+01
1.131832606685e+06,1.649633547336e+01,-8.938200537136e+01
1.132490295442e+06,1.648978104192e+01,-8.937650732470e+01
1.133148366371e+06,1.648435536121e+01,-8.934465679377e+01
1.133806819694e+06,1.647647624444e+01,-8.936681553127e+01
1.134465655633e+06,1.647205953477e+01,-8.938441863936e+01
1.135124874410e+06,1.646834517778e+01,-8.936459309463e+01
1.135784476249e+06,1.646005149479e+01,-8.937697682953e+01
1.136444461370e+06,1.645208196340e+01,-8.940039199431e+01
1.137104829998e+06,1.644990924683e+01,-8.937178093890e+01
1.137765582355e+06,1.644035798003e+01,-8.937142927953e+01
1.138426718664e+06,1.643274819813e+01,-8.939687202753e+01
1.139088239148e+06,1.642828627520e+01,-8.938632667892e+01
1.139750144030e+06,1.642016565743e+01,-8.938291574519e+01
1.140412433534e+06,1.641396958149e+01,-8.936314214336e+01
1.141075107884e+06,1.640829010427e+01,-8.937601658930e+01
1.141738167302e+06,1.640330331826e+01,-8.938256593239e+01
1.142401612013e+06,1.639706294171e+01,-8.937752427405e+01
1.143065442240e+06,1.639169486048e+01,-8.938143615356e+01
1.143729658208e+06,1.638515472623e+01,-8.936185039523e+01
1.144394260140e+06,1.638144828391e+01,-8.939659254507e+01
1.145059248261e+06,1.637557401574e+01,-8.939025339081e+01
1.145724622796e+06,1.636663295869e+01,-8.938507155712e+01
1.146390383968e+06,1.635840391263e+01,-8.939506350945e+01
1.147056532003e+06,1.635507031274e+01,-8.938798564906e+01
1.147723067126e+06,1.634734589715e+01,-8.937067985520e+01
1.148389989560e+06,1.633811726060e+01,-8.936515183850e+01
1.149057299532e+06,1.633754204600e+01,-8.935740150292e+01
1.149724997267e+06,1.632929197301e+01,-8.937927525708e+01
1.150393082989e+06,1.631744739021e+01,-8.935932148016e+01
1.151061556925e+06,1.631073708144e+01,-8.938142861727e+01
1.151730419299e+06,1.630964806497e+01,-8.937610164513e+01
1.152399670339e+06,1.629703972361e+01,-8.934807505523e+01
1.153069310268e+06,1.629729276762e+01,-8.937201344933e+01
1.153739339314e+06,1.628590379075e+01,-8.938544061477e+01
1.154409757703e+06,1.628721937866e+01,-8.939464634556e+01
1.155080565660e+06,1.627637462968e+01,-8.939772454024e+01
1.155751763412e+06,1.627285604143e+01,-8.938396201075e+01
1.156423351186e+06,1.626428017280e+01,-8.938639693655e+01
1.157095329209e+06,1.626016798780e+01,-8.937153001479e+01
1.157767697706e+06,1.625239185151e+01,-8.938635627984e+01
1.158440456906e+06,1.624179026517e+01,-8.939349842146e+01
1.159113607034e+06,1.623793569178e+01,-8.937664387686e+01
1.159787148318e+06,1.623240256783e+01,-8.936323295577e+01
1.160461080986e+06,1.622990304183e+01,-8.937114071779e+01
1.161135405265e+06,1.622458746490e+01,-8.934952615679e+01
1.161810121382e+06,1.621175879444e+01,-8.936369350187e+01
1.162485229566e+06,1.621031974087e+01,-8.936530788946e+01
1.163160730043e+06,1.620432094303e+01,-8.934973818521e+01
1.163836623042e+06,1.619808310020e+01,-8.938857688577e+01
1.164512908791e+06,1.618992492157e+01,-8.937165968485e+01
1.165189587518e+06,1.618420908364e+01,-8.935537335966e+01
1.165866659452e+06,1.617447313949e+01,-8.937709089747e+01
1.166544124821e+06,1.617058143006e+01,-8.935431137428e+01
1.167221983853e+06,1.616411415815e+01,-8.936055571067e+01
1.167900236778e+06,1.616135748427e+01,-8.936364530461e+01
1.168578883824e+06,1.615336268816e+01,-8.939026664924e+01
1.169257925221e+06,1.614321036606e+01,-8.936964319134e+01
1.169937361197e+06,1.614064248106e+01,-8.936798319098e+01
1.170617191982e+06,1.613258735583e+01,-8.936941391060e+01
1.171297417804e+06,1.612732854344e+01,-8.936650734706e+01
1.171978038895e+06,1.612048865364e+01,-8.937795445570e+01
1.172659055483e+06,1.611688740963e+01,-8.936512633296e+01
1.173340467798e+06,1.610887133103e+01,-8.936848450652e+01
1.174022276070e+06,1.609994834021e+01,-8.936873559296e+01
1.174704480530e+06,1.609691566918e+01,-8.935815582391e+01
1.175387081407e+06,1.608639178653e+01,-8.934322258556e+01
1.176070078932e+06,1.608455768430e+01,-8.937871653725e+01
1.176753473335e+06,1.607474380889e+01,-8.938058076049e+01
1.177437264847e+06,1.606984142687e+01,-8.934490926674e+01
1.178121453698e+06,1.605938942045e+01,-8.936205995750e+01
1.178806040121e+06,1.605818130740e+01,-8.936870030554e+01
1.179491024344e+06,1.605423243305e+01,-8.937325927152e+01
1.180176406601e+06,1.604262145296e+01,-8.937298381846e+01
1.180862187121e+06,1.603660909876e+01,-8.935852573469e+01
1.181548366137e+06,1.603296978053e+01,-8.934223505827e+01
1.182234943880e+06,1.602966210885e+01,-8.936074103443e+01
1.182921920582e+06,1.601388226026e+01,-8.936822552332e+01
1.183609296474e+06,1.601258564316e+01,-8.934859149557e+01
1.184297071789e+06,1.600218846912e+01,-8.936632478415e+01
1.184985246758e+06,1.599990585696e+01,-8.935688464184e+01
1.185673821614e+06,1.599096408255e+01,-8.935936949303e+01
1.186362796590e+06,1.598935423034e+01,-8.935951985171e+01
1.187052171917e+06,1.597996410262e+01,-8.933804200818e+01
1.187741947828e+06,1.597216295009e+01,-8.936054919336e+01
1.188432124556e+06,1.597014540592e+01,-8.937515423221e+01
1.189122702335e+06,1.596006994607e+01,-8.937103223552e+01
1.189813681396e+06,1.595322343566e+01,-8.936408052364e+01
1.190505061974e+06,1.594853445121e+01,-8.936989136976e+01
1.191196844301e+06,1.594253239434e+01,-8.936097770136e+01
1.191889028611e+06,1.593683889810e+01,-8.936987003840e+01
1.192581615138e+06,1.592990532574e+01,-8.934959930440e+01
1.193274604115e+06,1.592294931087e+01,-8.934852287137e+01
1.193967995777e+06,1.591872682414e+01,-8.936420329042e+01
1.194661790356e+06,1.591023944314e+01,-8.936165996907e+01
1.195355988088e+06,1.590658696243e+01,-8.935189249723e+01
1.196050589206e+06,1.589555691684e+01,-8.936273018799e+01
1.196745593945e+06,1.588876384273e+01,-8.934666848577e+01
1.197441002540e+06,1.588663079202e+01,-8.937986493629e+01
1.198136815225e+06,1.588015729289e+01,-8.935125055401e+01
1.198833032234e+06,1.587205587565e+01,-8.936769790513e+01
1.199529653804e+06,1.586742257626e+01,-8.934308468723e+01
1.200226680169e+06,1.586245332006e+01,-8.938634117255e+01
1.200924111564e+06,1.585296925467e+01,-8.934592300876e+01
1.201621948224e+06,1.584814853567e+01,-8.936600781144e+01
1.202320190386e+06,1.583939001227e+01,-8.934932434561e+01
1.203018838284e+06,1.583490222590e+01,-8.934368437616e+01
1.203717892155e+06,1.582735587608e+01,-8.936031914951e+01
1.204417352234e+06,1.582070002005e+01,-8.933307678982e+01
1.205117218757e+06,1.581439717948e+01,-8.934134069368e+01
1.205817491961e+06,1.581290974105e+01,-8.936483872683e+01
1.206518172082e+06,1.580564357437e+01,-8.934677545153e+01
1.207219259357e+06,1.579400403246e+01,-8.934350177096e+01
1.207920754021e+06,1.579011890527e+01,-8.932702001955e+01
1.208622656312e+06,1.578386407212e+01,-8.932750004148e+01
1.209324966466e+06,1.577637349184e+01,-8.934705162759e+01
1.210027684721e+06,1.577119650835e+01,-8.935305322154e+01
1.210730811314e+06,1.576132368763e+01,-8.935931373110e+01
1.211434346481e+06,1.575834389376e+01,-8.933644613774e+01
1.212138290461e+06,1.575389192390e+01,-8.934421108529e+01
1.212842643491e+06,1.574521172160e+01,-8.934329418867e+01
1.213547405809e+06,1.574295796407e+01,-8.934707354739e+01
1.214252577652e+06,1.573503167934e+01,-8.936032666862e+01
1.214958159258e+06,1.572466651048e+01,-8.933322317560e+01
1.215664150866e+06,1.571778837499e+01,-8.932230044182e+01
1.216370552714e+06,1.571484291179e+01,-8.937532549193e+01
1.217077365039e+06,1.570455436032e+01,-8.933077583517e+01
1.217784588082e+06,1.570037738930e+01,-8.934539532433e+01
1.218492222080e+06,1.569439048766e+01,-8.936887821804e+01
1.219200267272e+06,1.568532331152e+01,-8.933455548230e+01
1.219908723897e+06,1.568268432731e+01,-8.936685127374e+01
1.220617592194e+06,1.567503594796e+01,-8.935619870105e+01
1.221326872402e+06,1.566780072223e+01,-8.934783927494e+01
1.222036564762e+06,1.566298324281e+01,-8.934986339404e+01
1.222746669511e+06,1.565588714805e+01,-8.934410836800e+01
1.223457186890e+06,1.564716547238e+01,-8.934190502864e+01
1.224168117139e+06,1.564148440337e+01,-8.933511961361e+01
1.224879460498e+06,1.563407459601e+01,-8.931741968785e+01
1.225591217206e+06,1.562458279974e+01,-8.933194829977e+01
1.226303387503e+06,1.562158401391e+01,-8.933677713151e+01
1.227015971631e+06,1.561471720542e+01,-8.934142584712e+01
1.227728969830e+06,1.561038563317e+01,-8.934742974781e+01
1.228442382339e+06,1.560253834614e+01,-8.930879478681e+01
1.229156209401e+06,1.559292476040e+01,-8.932960219553e+01
1.229870451255e+06,1.559105345266e+01,-8.933003482141e+01
1.230585108143e+06,1.558708196944e+01,-8.933401959633e+01
1.231300180307e+06,1.557879388522e+01,-8.933638286599e+01
1.232015667986e+06,1.557486471496e+01,-8.932387110393e+01
1.232731571423e+06,1.556641958056e+01,-8.934996589596e+01
1.233447890860e+06,1.556152388715e+01,-8.932670866300e+01
1.234164626538e+06,1.555522913446e+01,-8.934162452363e+01
1.234881778699e+06,1.554602615835e+01,-8.935647931809e+01
1.235599347584e+06,1.553836547353e+01,-8.934502314240e+01
1.236317333437e+06,1.553464599447e+01,-8.933481366997e+01
1.237035736499e+06,1.552371557717e+01,-8.932658575380e+01
1.237754557013e+06,1.551821631785e+01,-8.931800264057e+01
1.238473795222e+06,1.550901053356e+01,-8.934926838213e+01
1.239193451368e+06,1.550715859564e+01,-8.931667314819e+01
1.239913525693e+06,1.550316112470e+01,-8.933018780274e+01
1.240634018442e+06,1.549545686132e+01,-8.932304861400e+01
1.241354929857e+06,1.549131542125e+01,-8.933913456247e+01
1.242076260181e+06,1.548060639566e+01,-8.934768334104e+01
1.242798009658e+06,1.547671669811e+01,-8.934323888196e+01
1.243520178531e+06,1.546772781442e+01,-8.935255116444e+01
1.244242767045e+06,1.546372707496e+01,-8.929498357982e+01
1.244965775442e+06,1.545897448281e+01,-8.933737017366e+01
1.245689203968e+06,1.544759866014e+01,-8.932350019254e+01
1.246413052865e+06,1.543938320764e+01,-8.932835666354e+01
1.247137322379e+06,1.543581783169e+01,-8.931891708808e+01
1.247862012754e+06,1.543113393218e+01,-8.931943713109e+01
1.248587124233e+06,1.542270415773e+01,-8.934156622824e+01
1.249312657063e+06,1.541267038813e+01,-8.934698655040e+01
1.250038611488e+06,1.540962524474e+01,-8.934329195661e+01
1.250764987752e+06,1.540452022414e+01,-8.934367481452e+01
1.251491786102e+06,1.539781855441e+01,-8.934303246456e+01
1.252219006782e+06,1.538986276965e+01,-8.934964919408e+01
1.252946650037e+06,1.538262849909e+01,-8.932629631255e+01
1.253674716113e+06,1.538092238071e+01,-8.931463038104e+01
1.254403205257e+06,1.536702916305e+01,-8.930551612924e+01
1.255132117713e+06,1.536760885826e+01,-8.930899940843e+01
1.255861453727e+06,1.535916486109e+01,-8.931139426115e+01
1.256591213547e+06,1.535007802181e+01,-8.930124714371e+01
1.257321397417e+06,1.534587302969e+01,-8.930886997799e+01
1.258052005585e+06,1.534012841487e+01,-8.932092243111e+01
1.258783038298e+06,1.533159954633e+01,-8.930669803416e+01
1.259514495800e+06,1.532652555555e+01,-8.928551260628e+01
1.260246378341e+06,1.531973626549e+01,-8.931352374065e+01
1.260978686166e+06,1.531316708680e+01,-8.930148474156e+01
1.261711419522e+06,1.530872269907e+01,-8.930333119447e+01
1.262444578658e+06,1.529922999964e+01,-8.931151507625e+01
1.263178163820e+06,1.529757350999e+01,-8.929649759531e+01
1.263912175256e+06,1.528580265748e+01,-8.932029426234e+01
1.264646613213e+06,1.527372179697e+01,-8.930408934524e+01
1.265381477940e+06,1.527419215606e+01,-8.929737851453e+01
1.266116769684e+06,1.526373591058e+01,-8.930698100854e+01
1.266852488694e+06,1.526140875709e+01,-8.928158257582e+01
1.267588635218e+06,1.525513715745e+01,-8.930540842885e+01
1.268325209504e+06,1.524744140924e+01,-8.929720871472e+01
1.269062211801e+06,1.524162344050e+01,-8.928541682794e+01
1.269799642357e+06,1.523180999140e+01,-8.928483893385e+01
1.270537501422e+06,1.522559252922e+01,-8.928162211222e+01
1.271275789244e+06,1.521624553552e+01,-8.926686926136e+01
1.272014506073e+06,1.521187747116e+01,-8.928352869949e+01
1.272753652158e+06,1.520804466255e+01,-8.927537747761e+01
1.273493227748e+06,1.520026314010e+01,-8.929786368116e+01
1.274233233092e+06,1.519849813900e+01,-8.926775561674e+01
1.274973668442e+06,1.519113619874e+01,-8.927972378240e+01
1.275714534045e+06,1.518324567488e+01,-8.931012403348e+01
1.276455830154e+06,1.517311933149e+01,-8.928589733071e+01
1.277197557017e+06,1.516983978093e+01,-8.929489960155e+01
1.277939714884e+06,1.516439966429e+01,-8.927922827452e+01
1.278682304007e+06,1.515331581249e+01,-8.929500686533e+01
1.279425324636e+06,1.514826213026e+01,-8.929169903324e+01
1.280168777022e+06,1.514386124074e+01,-8.928155446630e+01
1.280912661416e+06,1.513225550012e+01,-8.928677583448e+01
1.281656978068e+06,1.513272555547e+01,-8.928025107874e+01
1.282401727229e+06,1.512339692722e+01,-8.928096286457e+01
1.283146909152e+06,1.512085122277e+01,-8.929394621332e+01
1.283892524088e+06,1.510701985120e+01,-8.927822263996e+01
1.284638572288e+06,1.510372607028e+01,-8.929330207137e+01
1.285385054003e+06,1.509533335459e+01,-8.929046896553e+01
1.286131969487e+06,1.508776640070e+01,-8.927746048949e+01
1.286879318990e+06,1.508557339261e+01,-8.928162211277e+01
1.287627102766e+06,1.507549854531e+01,-8.930908518174e+01
1.288375321066e+06,1.507339850482e+01,-8.927464478068e+01
1.289123974143e+06,1.506411340630e+01,-8.929590465093e+01
1.289873062250e+06,1.505609892245e+01,-8.931568545789e+01
1.290622585639e+06,1.505352454338e+01,-8.928741408350e+01
1.291372544564e+06,1.504429943153e+01,-8.930736321970e+01
1.292122939276e+06,1.503468862825e+01,-8.928553353078e+01
1.292873770031e+06,1.502764484846e+01,-8.929350549969e+01
1.293625037081e+06,1.502389389684e+01,-8.930261822179e+01
1.294376740679e+06,1.501691091429e+01,-8.929544046383e+01
1.295128881079e+06,1.501062511985e+01,-8.930690068964e+01
1.295881458536e+06,1.500369784087e+01,-8.927274187083e+01
1.296634473302e+06,1.499675552693e+01,-8.925962302977e+01
1.297387925633e+06,1.498712348663e+01,-8.930285093645e+01
1.298141815782e+06,1.498730438643e+01,-8.929501878655e+01
1.298896144003e+06,1.497547280846e+01,-8.925875828190e+01
1.299650910553e+06,1.497104471762e+01,-8.928281677573e+01
1.300406115684e+06,1.496406160419e+01,-8.930038063417e+01
1.301161759652e+06,1.495505788297e+01,-8.929435882596e+01
1.301917842712e+06,1.495184398277e+01,-8.929984416812e+01
1.302674365119e+06,1.493990772782e+01,-8.928951476929e+01
1.303431327128e+06,1.493765780052e+01,-8.929248264240e+01
1.304188728996e+06,1.493426773669e+01,-8.927452771711e+01
1.304946570976e+06,1.492111711283e+01,-8.928506432172e+01
1.305704853326e+06,1.491634212639e+01,-8.927050741956e+01
1.306463576301e+06,1.491361891006e+01,-8.928362542182e+01
1.307222740157e+06,1.490613645213e+01,-8.925522401667e+01
1.307982345150e+06,1.489779633983e+01,-8.927300882994e+01
1.308742391536e+06,1.489364793229e+01,-8.926067763700e+01
1.309502879573e+06,1.488729861224e+01,-8.928522845426e+01
1.310263809517e+06,1.487695405404e+01,-8.929537353641e+01
1.311025181624e+06,1.487325344858e+01,-8.931609101912e+01
1.311786996151e+06,1.486054269067e+01,-8.927883528240e+01
1.312549253356e+06,1.485620551420e+01,-8.931965695329e+01
1.313311953496e+06,1.484855222288e+01,-8.929162335701e+01
1.314075096828e+06,1.484581040211e+01,-8.929442696195e+01
1.314838683609e+06,1.483602578869e+01,-8.928371996251e+01
1.315602714098e+06,1.482982094522e+01,-8.929217970566e+01
1.316367188552e+06,1.482790307081e+01,-8.929697782254e+01
1.317132107229e+06,1.482020102854e+01,-8.927152120124e+01
1.317897470388e+06,1.480813747500e+01,-8.927665702771e+01
1.318663278286e+06,1.480323459708e+01,-8.928891868304e+01
1.319429531182e+06,1.479764621918e+01,-8.926955773909e+01
1.320196229335e+06,1.479085128000e+01,-8.930169937283e+01
1.320963373002e+06,1.478305674988e+01,-8.927824786670e+01
1.321730962445e+06,1.477886542792e+01,-8.928887242697e+01
1.322498997920e+06,1.477092004231e+01,-8.930281461397e+01
1.323267479688e+06,1.477002297564e+01,-8.926588097430e+01
1.324036408007e+06,1.476154375707e+01,-8.927932148833e+01
1.324805783138e+06,1.474810652719e+01,-8.930440931325e+01
1.325575605339e+06,1.473841407472e+01,-8.929972900340e+01
1.326345874872e+06,1.473726376158e+01,-8.929981857670e+01
1.327116591995e+06,1.472930246271e+01,-8.928880111502e+01
1.327887756968e+06,1.472499467574e+01,-8.931288626228e+01
1.328659370052e+06,1.471804872462e+01,-8.930423631509e+01
1.329431431508e+06,1.470827851624e+01,-8.927346142605e+01
1.330203941596e+06,1.470866644597e+01,-8.927373841655e+01
1.330976900576e+06,1.469837468889e+01,-8.926299448837e+01
1.331750308709e+06,1.469278944555e+01,-8.928309857662e+01
1.332524166257e+06,1.468117808892e+01,-8.929724325415e+01
1.333298473480e+06,1.467785907387e+01,-8.927409160589e+01
1.334073230640e+06,1.467332262368e+01,-8.929238034125e+01
1.334848437998e+06,1.466707382040e+01,-8.926215085043e+01
1.335624095817e+06,1.465864707432e+01,-8.927077471571e+01
1.336400204356e+06,1.464897117997e+01,-8.928169135152e+01
1.337176763880e+06,1.464240372695e+01,-8.929264151666e+01
1.337953774649e+06,1.463722630612e+01,-8.925518397140e+01
1.338731236926e+06,1.463082382101e+01,-8.929174178875e+01
1.339509150972e+06,1.462552179483e+01,-8.929895358988e+01
1.340287517052e+06,1.461664588024e+01,-8.928171630763e+01
1.341066335427e+06,1.460860952794e+01,-8.924817876966e+01
1.341845606360e+06,1.460529616867e+01,-8.926702819707e+01
1.342625330114e+06,1.459639801138e+01,-8.927434049261e+01
1.343405506953e+06,1.459063949653e+01,-8.929544566653e+01
1.344186137139e+06,1.458526983962e+01,-8.926939137650e+01
1.344967220936e+06,1.457598646751e+01,-8.928305839044e+01
1.345748758607e+06,1.457223800078e+01,-8.926462338447e+01
1.346530750417e+06,1.456558744501e+01,-8.928753179988e+01
1.347313196629e+06,1.455526290893e+01,-8.928736195236e+01
1.348096097508e+06,1.454836429983e+01,-8.928943291058e+01
1.348879453317e+06,1.454462592727e+01,-8.925777824832e+01
1.349663264320e+06,1.453408544361e+01,-8.928184966071e+01
1.350447530783e+06,1.452567018756e+01,-8.927199391798e+01
1.351232252970e+06,1.452543568931e+01,-8.926434826748e+01
1.352017431145e+06,1.451304347803e+01,-8.925236806373e+01
1.352803065575e+06,1.450874170548e+01,-8.926110581557e+01
1.353589156523e+06,1.450465965000e+01,-8.927303697767e+01
1.354375704255e+06,1.449764838932e+01,-8.927425227641e+01
1.355162709037e+06,1.448826633816e+01,-8.926880416720e+01
1.355950171134e+06,1.447691234470e+01,-8.926770236580e+01
1.356738090812e+06,1.447358056268e+01,-8.925565064751e+01
1.357526468337e+06,1.446868343619e+01,-8.926125386271e+01
1.358315303974e+06,1.445641631290e+01,-8.927400570133e+01
1.359104597991e+06,1.445934514640e+01,-8.926902977844e+01
1.359894350653e+06,1.444637718940e+01,-8.926715388827e+01
1.360684562227e+06,1.443755504435e+01,-8.926953741311e+01
1.361475232979e+06,1.443717369772e+01,-8.924797416615e+01
1.362266363177e+06,1.442685736157e+01,-8.929299653225e+01
1.363057953087e+06,1.442350865143e+01,-8.928002856294e+01
1.363850002977e+06,1.441272675202e+01,-8.925067450214e+01
1.364642513113e+06,1.440784031722e+01,-8.924741825008e+01
1.365435483764e+06,1.439965501480e+01,-8.926295714894e+01
1.366228915196e+06,1.439595973176e+01,-8.927565582609e+01
1.367022807678e+06,1.439025817293e+01,-8.925110511907e+01
1.367817161478e+06,1.438074875251e+01,-8.926697766589e+01
1.368611976863e+06,1.437423846248e+01,-8.924443606198e+01
1.369407254102e+06,1.436616143016e+01,-8.929655082879e+01
1.370202993462e+06,1.435971149772e+01,-8.930245748416e+01
1.370999195214e+06,1.435417646306e+01,-8.925660485980e+01
1.371795859625e+06,1.434790807822e+01,-8.926451472319e+01
1.372592986964e+06,1.433620957039e+01,-8.927423667096e+01
1.373390577500e+06,1.433071292174e+01,-8.925537140335e+01
1.374188631503e+06,1.432573477762e+01,-8.928047803604e+01
1.374987149241e+06,1.431746467179e+01,-8.928681761919e+01
1.375786130985e+06,1.430914049983e+01,-8.927649492498e+01
1.376585577003e+06,1.430932645401e+01,-8.927586934125e+01
1.377385487566e+06,1.429636348108e+01,-8.928817152200e+01
1.378185862943e+06,1.428839112559e+01,-8.926801191802e+01
1.378986703405e+06,1.428750656412e+01,-8.927505085556e+01
1.379788009222e+06,1.427906751493e+01,-8.929101766034e+01
1.380589780664e+06,1.427319233118e+01,-8.924884083944e+01
1.381392018001e+06,1.426529952137e+01,-8.925812335322e+01
1.382194721505e+06,1.425551876883e+01,-8.923988164768e+01
1.382997891447e+06,1.425218927688e+01,-8.929011504265e+01
1.383801528097e+06,1.424173393902e+01,-8.926248724416e+01
1.384605631727e+06,1.423686220021e+01,-8.927870327237e+01
1.385410202608e+06,1.422837605658e+01,-8.926632773273e+01
1.386215241011e+06,1.422299346440e+01,-8.926298653287e+01
1.387020747208e+06,1.421558059005e+01,-8.924357595098e+01
1.387826721472e+06,1.420915259922e+01,-8.924645275703e+01
1.388633164073e+06,1.420416407792e+01,-8.924706401990e+01
1.389440075285e+06,1.419362335090e+01,-8.928171273903e+01
1.390247455379e+06,1.418724059934e+01,-8.927355738786e+01
1.391055304628e+06,1.418369084001e+01,-8.924794161625e+01
1.391863623304e+06,1.417555425480e+01,-8.923810291798e+01
1.392672411681e+06,1.416516343969e+01,-8.926615614377e+01
1.393481670031e+06,1.416123796488e+01,-8.926181874612e+01
1.394291398627e+06,1.415594798680e+01,-8.928495162837e+01
1.395101597743e+06,1.414713368135e+01,-8.925992129019e+01
1.395912267651e+06,1.413885330575e+01,-8.929449644887e+01
1.396723408627e+06,1.413532986890e+01,-8.925086622608e+01
1.397535020942e+06,1.412576893019e+01,-8.925126244299e+01
1.398347104872e+06,1.411742399043e+01,-8.925525804602e+01
1.399159660690e+06,1.411123965152e+01,-8.926724267552e+01
1.399972688671e+06,1.410392054127e+01,-8.928275713395e+01
1.400786189088e+06,1.409822719891e+01,-8.926736596695e+01
1.401600162217e+06,1.409342430084e+01,-8.925531559087e+01
1.402414608331e+06,1.408457042365e+01,-8.923652200130e+01
1.403229527706e+06,1.407910674101e+01,-8.927107616311e+01
1.404044920618e+06,1.406903051982e+01,-8.924778219911e+01
1.404860787340e+06,1.406627566976e+01,-8.925495367419e+01
1.405677128149e+06,1.406159042338e+01,-8.925165253496e+01
1.406493943319e+06,1.405251023387e+01,-8.924631143197e+01
1.407311233127e+06,1.403951269143e+01,-8.926373135995e+01
1.408128997848e+06,1.403648629962e+01,-8.925895929866e+01
1.408947237758e+06,1.403148314172e+01,-8.925730997875e+01
1.409765953134e+06,1.402068463610e+01,-8.926275353503e+01
1.410585144251e+06,1.401307467878e+01,-8.925060560501e+01
1.411404811387e+06,1.400684123897e+01,-8.924914259934e+01
1.412224954817e+06,1.400178883432e+01,-8.924119555898e+01
1.413045574818e+06,1.399070138035e+01,-8.925802090853e+01
1.413866671668e+06,1.398813326398e+01,-8.924889667588e+01
1.414688245644e+06,1.397796249691e+01,-8.925475747878e+01
1.415510297022e+06,1.397205532347e+01,-8.926824404805e+01
1.416332826080e+06,1.396507312485e+01,-8.925403314342e+01
1.417155833096e+06,1.396034003028e+01,-8.923456488377e+01
1.417979318348e+06,1.395542712549e+01,-8.923589053669e+01
1.418803282112e+06,1.394680690447e+01,-8.922352318837e+01
1.419627724669e+06,1.393028132848e+01,-8.924038259488e+01
1.420452646294e+06,1.393405349635e+01,-8.926886603899e+01
1.421278047268e+06,1.392502868054e+01,-8.922296715168e+01
1.422103927868e+06,1.391643233645e+01,-8.925905378697e+01
1.422930288374e+06,1.391383186871e+01,-8.923518083409e+01
1.423757129063e+06,1.390005538941e+01,-8.924888249992e+01
1.424584450216e+06,1.390019148575e+01,-8.925000415488e+01
1.425412252111e+06,1.388872799027e+01,-8.919740428080e+01
1.426240535028e+06,1.388173232315e+01,-8.921042936807e+01
1.427069299246e+06,1.387866216437e+01,-8.924537769442e+01
1.427898545044e+06,1.386647828060e+01,-8.922615034129e+01
1.428728272704e+06,1.385562987032e+01,-8.925448267173e+01
1.429558482504e+06,1.385221316759e+01,-8.926942968234e+01
1.430389174725e+06,1.384473963218e+01,-8.924018341183e+01
1.431220349647e+06,1.384104566931e+01,-8.923744834337e+01
1.432052007551e+06,1.383506453708e+01,-8.922381724554e+01
1.432884148717e+06,1.382291071114e+01,-8.922622875828e+01
1.433716773426e+06,1.381850957188e+01,-8.923981165914e+01
1.434549881959e+06,1.380947981514e+01,-8.922885684144e+01
1.435383474598e+06,1.380160499808e+01,-8.923729409551e+01
1.436217551623e+06,1.379590786471e+01,-8.920572320859e+01
1.437052113316e+06,1.379268399587e+01,-8.922751615103e+01
1.437887159959e+06,1.378167915725e+01,-8.924308654001e+01
1.438722691833e+06,1.377397281867e+01,-8.922594971189e+01
1.439558709221e+06,1.377079292673e+01,-8.924960970286e+01
1.440395212404e+06,1.376430598408e+01,-8.924320532918e+01
1.441232201665e+06,1.375501215414e+01,-8.923265895374e+01
1.442069677287e+06,1.375030504649e+01,-8.923560897746e+01
1.442907639551e+06,1.374416439253e+01,-8.924601716172e+01
1.443746088741e+06,1.373758440094e+01,-8.923040121891e+01
1.444585025140e+06,1.372732544191e+01,-8.920481482298e+01
